bugNumber,summary,severity,priority,testBlocking,globalState,component,subComponent,releaseState,releaseDetected,targetReleaseId,creator,verifier,assignedTo,creatorManager,verifierManager,udfFeature,passedPreviously,lastPassBuild,metaData,keyName,reportedByCustomer,creationTimeStamp,crState
xos0072062,"UDP-Echo-Server: udp echo server port should be restricted to port 7 according to  rfc862","3 - Minor","3 - Important",,Assigned,Security,General,,"EXOS 30.1.1",,smugilvannan,smugilvannan,,"Raj Velusamy",,,No,,,,,2018-05-08,open
xos0072064,"MLX (Brocade) MKA interop issue with CKN less than 16 octets","2 - Major","2 - Urgent",,"Verify No Change",Security,MKA/MACsec,,"EXOS 30.1.1",,msiedzik,msiedzik,,"Fee, Brendan",,,,,,,,2018-05-08,sqaPending
xos0072065,"Received unknown (HAL_MSG_MACSEC_REPLY.opcode) message with type seen on 870 stack on doing cle cou","3 - Minor","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,,,MACSEC,"New Feature 30.1",,2018-05-09,closed
xos0072066,"Two ARP Replies are sent on ARP Request","2 - Major","2 - Urgent",,Verified,IP,"v4 General",Verified,"EXOS 30.1.1",3477,mkaleemullah,mkaleemullah,,"Raj Velusamy",,,Yes,22.5.0.48,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-09,closed
xos0072067,"Kernel panic while reading /dev/mem and user is allowed to read /dev/mem, /dev/kmem, /proc/kcore","2 - Major","3 - Important",,"No Change",Security,General,,"EXOS 30.1.1",,wnasarali,wnasarali,,"Raj Velusamy",,,No,,,,,2018-05-09,closed
xos0072068,"GOLDEN: Bright Hope: ARP entries not created from evpn table due to fdbIoctl failure","2 - Major","2 - Urgent",IT,"Build Pending",L2,FDB,"Build Pending","EXOS 30.1.1",3477,sasrinivasan,sasrinivasan,dcarson,"Gopla Ramkumar","Jones, Jeff",,Yes,22.5.0.33,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-09,open
xos0072070,"Dynamic vlan is not deleted in non-policy mode when both mac and dot1x is enabled on same port","3 - Minor","3 - Important",,Assigned,Security,Netlogin,,"EXOS 30.1.1",,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,,2018-05-09,open
xos0072072,"""enable bgp nei all capability ipv6-unicast"" cli doesn’t handle abbreviated for ""neighbor"" option","3 - Minor","3 - Important",No,Verified,IP,BGP,Verified,"EXOS 30.1.1",3511,rajakka,rajakka,,"Suresh Babu Thuravupala",,,Yes,30.1.0.18,,,,2018-05-09,futureScope
xos0072075,"/rest/restconf/data/extreme-fabric:fabric/fabric-attach doesnt follow restconfdoc","2 - Major","2 - Urgent",,Assigned,ExtremeFabric,"Fabric Attach",,"EXOS 30.1.1",,jcondon,jcondon,,"Fee, Brendan",,,,,,,,2018-05-09,open
xos0072077,"Bright Hope: Clear fdb doesn't clear port info for static ARP/ND entries","2 - Major","2 - Urgent",,Verified,IP,ARP,Verified,"EXOS 30.1.1",3477,mmanda,mmanda,,"Anand Sundaresh Natarajan",,,,,,,,2018-05-10,closed
xos0072078,"STP port is stuck in ""Listening state"" while breaking one of the LAG links connected to mlag port","2 - Major","2 - Urgent",No,Verified,L2,STP/RSTP/MSTP,Verified,"EXOS 30.1.1",3511,jganesan,jganesan,,"Raj Velusamy",,,No,,,,,2018-05-10,futureScope
xos0072080,"Stacking Auto-Discovery: Platform Integration","2 - Major","3 - Important",,"Task Complete",System,Stacking,"Task Complete","EXOS 30.1.1",3477,rpanizza,rpanizza,,"Daya Narayana",,,,,,,,2018-05-10,closed
xos0072081,"MACsec: no need to include SCI in SecTAG on Point-to-Point MAC","2 - Major","2 - Urgent",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,msiedzik,krgopal,,"Fee, Brendan",,,,,,,,2018-05-10,closed
xos0072083,"Reauth timer is always 0 for netlogin guest vlan clients if reauth timer is configured","3 - Minor","3 - Important",,Assigned,Security,Netlogin,,"EXOS 30.1.1",,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,Yes,,,,,2018-05-11,open
xos0072085,"Netlogin traps sent for guest vlan even with no-trap cli is configured","3 - Minor","3 - Important",,Assigned,Security,Netlogin,,"EXOS 30.1.1",,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,,2018-05-11,open
xos0072088,"Remove an inadverdent push of a change in vrf_init.c","4 - Trivial","2 - Urgent",,Verified,L2,,Verified,"EXOS 30.1.1",3477,sramamurthy,sramamurthy,,"Kevin Frick",,,,,,,,2018-05-11,closed
xos0072089,"STP BPDU-Restrict recovery timer doesn't reset when the ports are enabled manually","3 - Minor","3 - Important",No,Assigned,L2,STP/RSTP/MSTP,,"EXOS 30.1.1",,jganesan,jganesan,,"Raj Velusamy",,,,,,,,2018-05-11,open
xos0072092,"Minor cleanup in VLANMgr->RtMgr tunnel notifications","3 - Minor","4 - Moderate",,Verified,IP,"v6 General",Verified,"EXOS 30.1.1",3477,jbarnhill,jbarnhill,,"Tim Bourne",,,,,,,,2018-05-11,closed
xos0072095,"Nodealias is not showing the correct time of the learnt entry","2 - Major","2 - Urgent",,"Verify Fix",System,SNMP,"Verify Fix","EXOS 30.1.1",3477,skandaswamy,skandaswamy,skandaswamy,"Shankar Palanivel","Shankar Palanivel",,,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-14,sqaPending
xos0072097,"IP-security-ARP :Port number is missing for the ARP entries which is learnt through DHCP.","2 - Major","2 - Urgent",No,"Verify Fix",NET,DHCP/BOOTP,"Verify Fix","EXOS 30.1.1",3477,ajosephantilraj,ajosephantilraj,ajosephantilraj,"Gopla Ramkumar","Gopla Ramkumar",,Yes,22.5.1.4,,,,2018-05-14,sqaPending
xos0072099,"EAPS upgrade to 30.1.0.29 fails with global ipv6 forwarding enabled (Add control command fails)","2 - Major","2 - Urgent",,Verified,IP,"General Multicast",Verified,"EXOS 30.1.1",3477,anarayanan,anarayanan,,"Gopla Ramkumar",,,Yes,30.1.0.28,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-14,closed
xos0072100,"X870 : On save and reboot  WRED ECN Marking is not working in X870 (X870 Hw supports ecn counter).","2 - Major","1 - Critical",No,Verified,L2,,Verified,"EXOS 30.1.1",3511,brajitha,brajitha,,"Shankar Palanivel",,,,,,,,2018-05-14,futureScope
xos0072101,"Nodealias entries are not check pointed","2 - Major","2 - Urgent",,"Verify Fix",System,SNMP,"Verify Fix","EXOS 30.1.1",3477,skandaswamy,skandaswamy,skandaswamy,"Shankar Palanivel","Shankar Palanivel",,,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-14,sqaPending
xos0072102,"Vlan deletion happens before updating neighbor port information","2 - Major","3 - Important",No,"Verify Fix",VLAN,General,"Verify Fix","EXOS 30.1.1",3477,bjyothsna,bjyothsna,bjyothsna,"Shankar Palanivel","Shankar Palanivel",,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-14,sqaPending
xos0072103,"After disabling sharing, Dynamic VLANs created by MVRP are not removed.","3 - Minor","3 - Important",,Duplicate,VLAN,MVRP,,"EXOS 30.1.1",,mkaleemullah,mkaleemullah,,"Raj Velusamy",,,No,,,,,2018-05-14,closed
xos0072106,"VMAN frames are not identified by nodealias","2 - Major","2 - Urgent",,"Verify Fix",System,SNMP,"Verify Fix","EXOS 30.1.1",3477,skandaswamy,skandaswamy,skandaswamy,"Shankar Palanivel","Shankar Palanivel",,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-14,sqaPending
xos0072109,"Sometimes NTP packets are not sent on reboot and hence association not happening","3 - Minor","3 - Important",,Assigned,NET,,,"EXOS 30.1.1",,anarayanan,anarayanan,,"Gopla Ramkumar",,,No,,,,,2018-05-15,open
xos0072110,"Sometimes multicast traffic duplicated over subscriber vlans with loopback port","3 - Minor","3 - Important",,Assigned,IP,"General Multicast",,"EXOS 30.1.1",,anarayanan,anarayanan,,"Gopla Ramkumar",,,No,,,,,2018-05-15,open
xos0072113,"FDB is not getting learnt on the lag port after disable and enable the policy","2 - Major","2 - Urgent",No,Assigned,L2,FDB,,"EXOS 30.1.1",,nperiannan,nperiannan,,"Raj Velusamy",,,No,,,,,2018-05-15,open
xos0072114,"Bright Hope : ARP learnt is invalidated with VLAN aggregation config and traffic is getting dropped","2 - Major","2 - Urgent",No,"Build Pending",VLAN,Aggregation,"Build Pending","EXOS 30.1.1",3477,bjyothsna,bjyothsna,dcarson,"Shankar Palanivel","Jones, Jeff",,,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-15,open
xos0072119,"sFlow Hardware table utilization statistics are always ""0"" in debug log","2 - Major","2 - Urgent",,Assigned,NET,Sflow/Netflow,Assigned,"EXOS 30.1.1",3477,dranganathan,dranganathan,sbose,"Shankar Palanivel","Daya Narayana",,,,,,,2018-05-15,open
xos0072120,"Bright Hope: FDB learning is very slow after executing clear iparp and clear fdb with cont. traffic","2 - Major","2 - Urgent",,Assigned,IP,,,"EXOS 30.1.1",,mthamatapu,mthamatapu,,"Shankar Palanivel",,,,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-15,open
xos0072125,"In enterprise testbed, "" bad LS request"" notifications seen on ospf disable/enable","2 - Major","2 - Urgent",,Assigned,IP,OSPFv2,,"EXOS 30.1.1",,anarayanan,anarayanan,,"Gopla Ramkumar",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-15,open
xos0072126,"GOLDEN:VSM process taking time to synch up though vsm specific config is not present in stack,error","2 - Major","2 - Urgent",,Verified,System,Devices,Verified,"EXOS 30.1.1",3477,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,Yes,30.1.0.28,,,,2018-05-16,closed
xos0072130,"vr-mgmt arp entries are populated with nodemac instead of stackmac in remote switch","2 - Major","2 - Urgent",No,"Build Pending",IP,ARP,"Build Pending","EXOS 30.1.1",3477,rjetty,rjetty,dcarson,"Shankar Palanivel","Jones, Jeff",,Yes,,,,,2018-05-16,open
xos0072131,"Kernel oops seen in X460G2 on running failover in the X460G2/X440G2 stack","2 - Major","2 - Urgent",,Duplicate,System,Devices,,"EXOS 30.1.1",,rouseph,rouseph,,"Gopla Ramkumar",,,Yes,30.1.0.28,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-16,closed
xos0072134,"Process EPM died with signal 6 after watchdog timer warning in L3SP testbed","1 - Crash","2 - Urgent",,Assigned,Infrastructure,EPM,,"EXOS 30.1.1",,pvaigundaboopathy,pvaigundaboopathy,,"Gopla Ramkumar",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-17,open
xos0072135,"Stack not getting sync after failover with 1024 ipv6 interfaces and traffic hitting at 25k pps","2 - Major","2 - Urgent",,Assigned,System,Stacking,,"EXOS 30.1.1",,skandaswamy,skandaswamy,,"Shankar Palanivel",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-17,open
xos0072141,"BroadView commands are not working in 690 and 870","2 - Major","2 - Urgent",Test,"No Change",Analytics,Broadview,,"EXOS 30.1.1",,dranganathan,dranganathan,,"Shankar Palanivel",,,,,,,,2018-05-17,closed
xos0072142,"BroadView commands are not working in 690 and 870","2 - Major","2 - Urgent",Test,Duplicate,Analytics,Broadview,,"EXOS 30.1.1",,dranganathan,dranganathan,,"Shankar Palanivel",,,,,"Broadview Telemetry","New Feature 30.1",,2018-05-17,closed
xos0072143,"30.1: VPEX:  Error in log while switch comes up after enabling / disabling vpex","2 - Major","3 - Important",,Assigned,System,Devices,,"EXOS 30.1.1",,gkanagaraj,gkanagaraj,,"Shankar Palanivel",,,Yes,22.5.1.4,,,,2018-05-17,open
xos0072144,"macsec hw-mode sometimes not applied when stack redundancy is none","2 - Major","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-05-17,closed
xos0072145,"macsec stuck in pending state after executing restart process macsec","2 - Major","2 - Urgent",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-05-17,closed
xos0072146,"MACSEC: Interop with CentOS -  Ping fails between hosts (Observed Host Unreachable).","2 - Major","2 - Urgent",No,"Verify Fix",Security,MKA/MACsec,"Verify Fix","EXOS 30.1.1",3477,ajosephantilraj,ajosephantilraj,ajosephantilraj,"Gopla Ramkumar","Gopla Ramkumar",,Yes,30.1.0.28,MACSEC,"New Feature 30.1",,2018-05-17,sqaPending
xos0072147,"Bright Hope: Control VR neighbor entries in stack are learnt on default VR in user space and hw","2 - Major","2 - Urgent",,"Verify Fix",IP,ARP,"Verify Fix","EXOS 30.1.1",3477,mthamatapu,mthamatapu,mthamatapu,"Shankar Palanivel","Shankar Palanivel",,,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-17,sqaPending
xos0072148,"Stack: inconsistent arp scaled numbers in vr vr-mgmt","2 - Major","3 - Important",,Assigned,IP,ARP,,"EXOS 30.1.1",,lkuppan,lkuppan,,"Shankar Palanivel",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-17,open
xos0072149,"<Erro:cm.loadErr> Failed to load configuration: timed out (after 150 seconds) vsm is still not ready","3 - Minor","3 - Important",,Duplicate,System,Management,,"EXOS 30.1.1",,dsingh,dsingh,,"Suresh Babu Thuravupala",,,,,,,,2018-05-17,closed
xos0072150,"Synchronize command is not working in stacking and throws error as No compatible slots can be found","2 - Major","2 - Urgent",No,"No Change",System,Stacking,,"EXOS 30.1.1",,nperiannan,nperiannan,,"Raj Velusamy",,,Yes,22.5.0.40,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-17,closed
xos0072152,"ARP scaling error: <Erro:DM.Error> Slot-1: Error: Invalid argument from sendto slotip","2 - Major","2 - Urgent",Test,Verified,Infrastructure,DM,Verified,"EXOS 30.1.1",3477,lkuppan,mthamatapu,,"Shankar Palanivel",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-17,closed
xos0072153,"MLX (Brocade) MACsec interop issue with bad ICV","2 - Major","2 - Urgent",,"Verify No Change",Security,MKA/MACsec,,"EXOS 30.1.1",,msiedzik,msiedzik,,"Fee, Brendan",,,,,,,,2018-05-17,sqaPending
xos0072154,"MLX (Brocade) to EXOS interop issue: MKA without MACsec, MLX not transmiting","3 - Minor","2 - Urgent",,"Verify No Change",Security,MKA/MACsec,,"EXOS 30.1.1",,msiedzik,msiedzik,,"Fee, Brendan",,,,,,,,2018-05-17,sqaPending
xos0072155,"BGP Peer stays in Active state with multiple User VR configured","2 - Major","2 - Urgent",,Assigned,IP,BGP,,"EXOS 30.1.1",,pvaigundaboopathy,pvaigundaboopathy,,"Gopla Ramkumar",,,Yes,22.5.1.3,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-18,open
xos0072156,"Bright Hope : Discard GARP to VIP on VRRP transition","2 - Major","3 - Important",,Assigned,IP,VRRP,,"EXOS 30.1.1",,athiruvanghadan,athiruvanghadan,,"Anand Sundaresh Natarajan",,,,,,,,2018-05-18,open
xos0072157,"30.1: VPEX; <Crit:vlan.err.criticalInfo> error in log while testing IGMP join and leave","2 - Major","3 - Important",,Assigned,IP,IGMP,,"EXOS 30.1.1",,gkanagaraj,gkanagaraj,,"Shankar Palanivel",,,,,,,,2018-05-18,open
xos0072158,"captive portal server url is not config correctly using load script when url has ""#"" prompt configur","3 - Minor","3 - Important",,Assigned,Security,Policy,,"EXOS 30.1.1",,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,No,,,,,2018-05-18,open
xos0072160,"fix xos_30.1 build failure after auto merge from 22.6","1 - Crash","1 - Critical",,Duplicate,System,,,"EXOS 30.1.1",,evillion,evillion,,"Daya Narayana",,,,,,,,2018-05-18,closed
xos0072163,"Per-device IP stats causes compiler warning","3 - Minor","4 - Moderate",,Assigned,IP,"v4 General",Assigned,"EXOS 30.1.1",3477,jbarnhill,jbarnhill,ssuryaputra,"Tim Bourne","Tim Bourne",,,,,,,2018-05-18,open
xos0072171,"MLAG STP port is not moving to ""Forwarding"" state when it didn't receive agreement","3 - Minor","2 - Urgent",No,Verified,L2,STP/RSTP/MSTP,Verified,"EXOS 30.1.1",3511,jganesan,jganesan,,"Raj Velusamy",,,No,,,,,2018-05-21,futureScope
xos0072172,"Use Yocto toolchain packages instead of locally built packages.","2 - Major","3 - Important",,Assigned,Infrastructure,General,Assigned,"EXOS 30.1.1",3477,mberger,mberger,mberger,"Fee, Brendan","Fee, Brendan",,,,,,,2018-05-21,open
xos0072173,"LACP member port from standby slot removed from aggregator during stack failover","2 - Major","3 - Important",,Assigned,L2,,,"EXOS 30.1.1",,venshivaram,venshivaram,,"Gopla Ramkumar",,,No,,,,,2018-05-21,open
xos0072176,"DNS resolved on wrong VR","3 - Minor","3 - Important",,Assigned,Infrastructure,,Assigned,"EXOS 30.1.1",3477,jbarnhill,jbarnhill,jbarnhill,"Tim Bourne","Tim Bourne",,,,,,,2018-05-21,open
xos0072177,"EzLAG: EzLAG preempts the current active forwarder causing traffic failure","2 - Major","2 - Urgent",,Assigned,ExtremeFabric,General,Assigned,"EXOS 22.6.1",3477,sasrinivasan,sasrinivasan,valk,"Gopla Ramkumar","Fee, Brendan",,Yes,22.5.0.34,,,,2018-05-21,open
xos0072179,"Bright Hope : Excess ARP entries are not removed when iparp max_entries is reduced","2 - Major","3 - Important",,Verified,IP,ARP,Verified,"EXOS 30.1.1",3477,mthamatapu,mthamatapu,,"Shankar Palanivel",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-22,closed
xos0072182,"FDB learning issues with auth override enabled after disable/enable policy or reboot","2 - Major","2 - Urgent",,Assigned,Security,Policy,,"EXOS 30.1.1",,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,Yes,22.5.1.6,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-22,open
xos0072184,"vsm process loading is getting delayed during the switch bootup in both stack and standalone","2 - Major","3 - Important",,Duplicate,System,Recovery,,"EXOS 30.1.1",,rjetty,rjetty,,"Shankar Palanivel",,,,,,,,2018-05-22,closed
xos0072185,"rtmgr crashed on the backup slot with signal 11 on x690 stack","2 - Major","2 - Urgent",,"Build Pending",IP,"v6 General","Build Pending","EXOS 30.1.1",3477,skandaswamy,skandaswamy,dcarson,"Shankar Palanivel","Jones, Jeff",,Yes,30.1.0.29,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-22,open
xos0072186,"Upgrade Linux kernel 4.14","2 - Major","3 - Important",,Assigned,Infrastructure,General,Assigned,"EXOS 30.1.1",3477,mberger,mberger,mberger,"Fee, Brendan","Fee, Brendan",,,,,,,2018-05-22,open
xos0072187,"MAC-locking:FDB entry is not removed from hardware after enable or disable mac-locking on LAG port.","2 - Major","2 - Urgent",No,"No Change",L2,FDB,,"EXOS 30.1.1",,ajosephantilraj,ajosephantilraj,,"Gopla Ramkumar",,,Yes,22.5.1.6,,,,2018-05-22,closed
xos0072188,"NS message sent by new VRRP Master for Target Host IP doesnt have VMAC as Source Link Layer address","2 - Major","2 - Urgent",,"Verify Fix",IP,VRRP,"Verify Fix","EXOS 30.1.1",3477,mkaleemullah,mkaleemullah,mkaleemullah,"Raj Velusamy","Raj Velusamy",,Yes,22.5.1.5,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-22,sqaPending
xos0072189,"With VRRP Config and State in VRRP Master, VIP is used as Source IP on IPv6 Ping to Host IP address","2 - Major","2 - Urgent",,"Verify Fix",IP,VRRP,"Verify Fix","EXOS 30.1.1",3477,mkaleemullah,mkaleemullah,mkaleemullah,"Raj Velusamy","Raj Velusamy",,Yes,22.5.1.5,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-22,sqaPending
xos0072190,"ISC port is removed from MLAG , if LACP is unconfigured to allow single port as ISC link","2 - Major","2 - Urgent",,Assigned,L2,MLAG,,"EXOS 30.1.1",,lkuppan,lkuppan,,"Shankar Palanivel",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-22,open
xos0072191,"MSTP digest is not getting calculated for auto-bind vlan","3 - Minor","3 - Important",No,Assigned,L2,STP/RSTP/MSTP,,"EXOS 30.1.1",,jganesan,jganesan,,"Raj Velusamy",,,No,,,,,2018-05-22,open
xos0072192,"Bright Hope: Cleanup PRE_EXOS_DISAGG breadcrumbs in acl manager","2 - Major","2 - Urgent",,Verified,System,ACL,Verified,"EXOS 30.1.1",3477,ldernosek,ldernosek,,"Kevin Frick",,,,,,,,2018-05-22,closed
xos0072193,"Bright Hope: Cleanup PRE_EXOS_DISAGG breadcrumbs in sharedlib (vr)","2 - Major","2 - Urgent",,Assigned,IP,VR/VRF/L3VPN,Assigned,"EXOS 30.1.1",3477,ldernosek,ldernosek,vilangovan,"Kevin Frick","Anand Sundaresh Natarajan",,,,,,,2018-05-22,open
xos0072194,"Bright Hope: Cleanup PRE_EXOS_DISAGG breadcrumbs in common (vr and mroute)","2 - Major","2 - Urgent",,Verified,IP,VR/VRF/L3VPN,Verified,"EXOS 30.1.1",3477,ldernosek,ldernosek,,"Kevin Frick",,,,,,,,2018-05-22,closed
xos0072195,"Bright Hope: Cleanup PRE_EXOS_DISAGG breadcrumbs in system/hw (slotPort.h)","2 - Major","2 - Urgent",,Verified,System,Devices,Verified,"EXOS 30.1.1",3477,ldernosek,ldernosek,,"Kevin Frick",,,,,,,,2018-05-22,closed
xos0072196,"Bright Hope: Cleanup PRE_EXOS_DISAGG breadcrumbs in nettools (nt_ipv6RouterAdv.c)","2 - Major","2 - Urgent",,Verified,NET,Tools,Verified,"EXOS 30.1.1",3477,ldernosek,ldernosek,,"Kevin Frick",,,,,,,,2018-05-22,closed
xos0072197,"Bright Hope: Cleanup PRE_EXOS_DISAGG breadcrumbs in metaswitch","2 - Major","2 - Urgent",,Verified,IP,BGP,Verified,"EXOS 30.1.1",3477,ldernosek,ldernosek,,"Kevin Frick",,,,,,,,2018-05-22,closed
xos0072198,"Bright Hope: Cleanup PRE_EXOS_DISAGG breadcrumbs in bcmx (bcm-knet.c)","2 - Major","2 - Urgent",,Verified,System,Devices,Verified,"EXOS 30.1.1",3477,ldernosek,ldernosek,,"Kevin Frick",,,,,,,,2018-05-22,closed
xos0072199,"Bright Hope: Cleanup PRE_EXOS_DISAGG breadcrumbs in exos_core","2 - Major","2 - Urgent",,Verified,"Build Tools",General,Verified,"EXOS 30.1.1",3477,ldernosek,ldernosek,,"Kevin Frick",,,,,,,,2018-05-22,closed
xos0072200,"Stacking Auto Discovery - Support for x440-G2","2 - Major","3 - Important",,"Task Complete",System,Stacking,"Task Complete","EXOS 30.1.1",3477,rpanizza,rpanizza,,"Daya Narayana",,,,,,,,2018-05-22,closed
xos0072201,"Added new trace facility for bcmout, exbcmpkt, knet","2 - Major","3 - Important",,"Verify Task Complete",System,,"Verify Task Complete","EXOS 30.1.1",3477,dtalipadiravindra,dtalipadiravindra,dtalipadiravindra,"Daya Narayana","Daya Narayana",,,,,,,2018-05-22,sqaPending
xos0072205,"DHCP: show log displaying wrong DHCP client port number when client is connected on LAG port.","2 - Major","2 - Urgent",No,Verified,NET,DHCP/BOOTP,Verified,"EXOS 30.1.1",3511,ajosephantilraj,ajosephantilraj,,"Gopla Ramkumar",,,No,,,,,2018-05-23,futureScope
xos0072206,"Bright Hope: Kernel does not resolve ARP for auto-peer neighbors- ping does not work","2 - Major","2 - Urgent",IT,Verified,ExtremeFabric,General,Verified,"EXOS 30.1.1",3477,sasrinivasan,sasrinivasan,,"Gopla Ramkumar",,,Yes,22.5.1.7,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-23,closed
xos0072207,"NTP:NTP reference id struck in   XFAC state after reboot and image upgrade scenarios","4 - Trivial","4 - Moderate",,Assigned,Security,General,,"EXOS 30.1.1",,smugilvannan,smugilvannan,,"Raj Velusamy",,,No,,,,,2018-05-23,open
xos0072208,"Web page not redirected to base-url when supplied URL contains special keyword during web-based netl","2 - Major","3 - Important",,Assigned,Security,Netlogin,Assigned,"EXOS 22.3.1-TED",3477,dekumar,dekumar,ajeyadass,"KB Nandakumar","KB Nandakumar",,,,,,RBC-ORIGINAL,2018-05-23,open
xos0072211,"TFTP file upload does not work on the Netsight server due to incompatible block size","2 - Major","2 - Urgent",,Verified,Infrastructure,General,Verified,"EXOS 30.1.1",3511,skaruppasamy,skaruppasamy,,"Raj Velusamy",,,,,,,,2018-05-23,futureScope
xos0072212,"Existing authenitcated user's FDB entry is cleared when authenitcating new user with different profi","2 - Major","2 - Urgent",No,Assigned,Security,Policy,,"EXOS 30.1.1",,ajosephantilraj,ajosephantilraj,,"Gopla Ramkumar",,,,,,,,2018-05-23,open
xos0072213,"NTP: Process ntp crashes with signal 6 when disable/ enable NTP","1 - Crash","1 - Critical",,Assigned,Security,General,,"EXOS 30.1.1",,smugilvannan,smugilvannan,,"Raj Velusamy",,,No,,,,,2018-05-23,open
xos0072215,"Update kernel drivers to auto create device nodes","3 - Minor","3 - Important",,Assigned,Infrastructure,General,,"EXOS 30.1.1",,mberger,mberger,,"Fee, Brendan",,,,,,,,2018-05-23,open
xos0072220,"Need a CLI to remove BroadView client configuration","5 - New Feature","3 - Important",,Assigned,Analytics,Broadview,Assigned,"EXOS 30.1.1",3477,dranganathan,dranganathan,rdayal,"Shankar Palanivel","Daya Narayana",,,,"Broadview Telemetry","New Feature 30.1",,2018-05-24,open
xos0072221,"NTP: back up slot does not show the ntp sessions","4 - Trivial","4 - Moderate",,Assigned,Security,General,,"EXOS 30.1.1",,smugilvannan,smugilvannan,,"Raj Velusamy",,,No,,,,,2018-05-24,open
xos0072222,"Octets Decrypted counter is not reset to 0 for MKA without macsec mode","3 - Minor","3 - Important",,Verified,Security,MKA/MACsec,Verified,"EXOS 30.1.1",3477,wnasarali,wnasarali,,"Raj Velusamy",,,No,,MACSEC,"New Feature 30.1",,2018-05-24,closed
xos0072223,"NTP: ntp session is not associated b/w broadcast Server and client with 32 chars max key length","3 - Minor","3 - Important",,Assigned,Security,General,,"EXOS 30.1.1",,smugilvannan,smugilvannan,,"Raj Velusamy",,,No,,,,,2018-05-24,open
xos0072227,"Error is thrown when using  'show ipconfig ipv6 tunnel'","3 - Minor","3 - Important",,Assigned,IP,"v6 General",Assigned,"EXOS 22.5.1",3477,skandaswamy,skandaswamy,lzhao,"Shankar Palanivel","Tim Bourne",,,,,,,2018-05-24,open
xos0072228,"Bright Hope : Send Redirects flag is displayed as NO even though icmp redirects is enabled","2 - Major","3 - Important",,Assigned,IP,,,"EXOS 30.1.1",,mthamatapu,mthamatapu,,"Shankar Palanivel",,,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-24,open
xos0072230,"Broadview client details are not showing in ""show config""","3 - Minor","3 - Important",,"Verify Fix",Analytics,Broadview,"Verify Fix","EXOS 30.1.1",3477,dranganathan,dranganathan,dranganathan,"Shankar Palanivel","Shankar Palanivel",,,,"Broadview Telemetry","New Feature 30.1",,2018-05-24,sqaPending
xos0072231,"ARP suppression: Duplicate ARP reply from VTEP","2 - Major","2 - Urgent",,"Verify Fix",IP,ARP,"Verify Fix","EXOS 30.1.1",3477,lkuppan,skandaswamy,lkuppan,"Shankar Palanivel","Shankar Palanivel",,Yes,,"Linux 4.9 Kernel changes","New Feature 30.1",,2018-05-24,sqaPending
xos0072234,"Need enhancement in “show iproute” & ""show bgp routes all""","5 - New Feature","3 - Important",,Assigned,IP,,Assigned,"EXOS 30.1.1",3488,senmanoharan,senmanoharan,lzhao,"Gopla Ramkumar","Tim Bourne",,,,,,,2018-05-24,futureScope
