bugNumber,summary,severity,priority,testBlocking,globalState,component,subComponent,releaseState,releaseDetected,targetReleaseId,creator,verifier,assignedTo,creatorManager,verifierManager,udfFeature,passedPreviously,lastPassBuild,metaData,keyName,reportedByCustomer,creationTimeStamp,crState
xos0071204,"Broadcast traffic takes 5 mins to start flooding with 2048 static RTEP","3 - Minor","3 - Important",,Assigned,L2,VxLAN,Assigned,"EXOS 22.5.1",3511,skandaswamy,skandaswamy,tbourne,"Shankar Palanivel","Kevin Frick",,,,,,,2018-02-20,open
xos0071205,"OSPF takes too longer to become FULL with 4k virtual networks after reboot","3 - Minor","3 - Important",,Assigned,L2,VxLAN,Assigned,"EXOS 22.5.1",3511,skandaswamy,skandaswamy,aviens,"Shankar Palanivel","Yohe, Kevin",,,,,,,2018-02-20,open
xos0071211,"Support for interaction of STP,MLAG and MVRP on default vlan with default stpd s0 required","5 - New Feature","3 - Important",,Assigned,L2,MLAG,Assigned,"EXOS 22.5.1",3511,venshivaram,venshivaram,rakumar,"Gopla Ramkumar","Anand Sundaresh Natarajan",,,,,,,2018-02-20,open
xos0071222,"Need a mechanism to suppress generation of IGMP triggered query on receiving STP Topology changes.","5 - New Feature","3 - Important",,"Verify Fix",IP,IGMP,"Verify Fix","EXOS 21.1.3",3511,prangasamy,prangasamy,prangasamy,"KB Nandakumar","KB Nandakumar",,,,,,RBC-ORIGINAL,2018-02-21,sqaPending
xos0071245,"BACKUP node stuck in ""Present"" state when node reboot happen with IPv4 traffic","2 - Major","3 - Important",No,Assigned,System,Stacking,Assigned,"EXOS 22.5.1",3511,naarumugam,naarumugam,rpanizza,"Suresh Babu Thuravupala","Daya Narayana",,No,,,,,2018-02-22,open
xos0071251,"STP port roles are not proper with multiple mlag indexes when master not same for all indexes","3 - Minor","3 - Important",No,Assigned,L2,STP/RSTP/MSTP,Assigned,"EXOS 22.5.1",3511,jganesan,jganesan,rakumar,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2018-02-23,open
xos0071254,"Cannot telnet to other slots if Radius is configured","3 - Minor","3 - Important",,"Verify Fix",NET,AAA,"Verify Fix","EXOS 22.3.1-GA-Sep17",3511,dkoutham,dkoutham,dkoutham,"KB Nandakumar","KB Nandakumar",,No,,,,RBC-ORIGINAL,2018-02-23,sqaPending
xos0071256,"SSH7.5Upgrade: Additional algorithms are displayed when EXOS as SSH client","3 - Minor","3 - Important",,Verified,Security,SSH,Verified,"EXOS 22.5.1",3511,smugilvannan,smugilvannan,,"Raj Velusamy",,,,,,,,2018-02-23,closed
xos0071257,"ipsecurity anamoly protection is not working and traffic is not dropped","3 - Minor","3 - Important",,Assigned,Security,"IP Address",Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,vrajan,"Raj Velusamy","Anand Sundaresh Natarajan",,Yes,22.3.1.4,,,,2018-02-23,open
xos0071272,"Python script which uses expect functionality never returns to command prompt on execution","3 - Minor","3 - Important",,Verified,System,Python,Verified,"EXOS 22.4.1",3511,dekumar,dekumar,,"KB Nandakumar",,,,,,,,2018-02-26,closed
xos0071278,"All ports are in Ready state & not detected Master Node after reboot stack with partition config","2 - Major","3 - Important",No,Assigned,System,Stacking,Assigned,"EXOS 22.5.1",3511,naarumugam,naarumugam,rdayal,"Suresh Babu Thuravupala","Daya Narayana",,No,,,,,2018-02-27,open
xos0071297,"Netlogin: Two Auths are sent back to back to policy during mac move for same mac","3 - Minor","3 - Important",,Assigned,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,vhillman,vhillman,vvedanarayanan,"Yohe, Kevin","Anand Sundaresh Natarajan",,,,,,,2018-02-27,open
xos0071300,"eVPN: ems BGP.EVPN.MACSticky not triggered","3 - Minor","3 - Important",,Assigned,IP,BGP,Assigned,"EXOS 22.5.1",3511,sasrinivasan,sasrinivasan,fjl,"Gopla Ramkumar","Fee, Brendan",,,,,,,2018-02-28,open
xos0071320,"Link is not coming up between X690 and X870 while enabling the ports after reboot","3 - Minor","3 - Important",,Assigned,System,Optics,Assigned,"EXOS 22.5.1",3511,jvaiyapuri,jvaiyapuri,dbednare,"Shankar Palanivel","Fee, Brendan",,No,,,,,2018-03-01,open
xos0071325,"X690: Multicast packet with TTL value 1 trafic is flooded.","2 - Major","2 - Urgent",,Assigned,IP,IGMP,Assigned,"EXOS 22.3.1",3511,kramamoorthy,kramamoorthy,ajeyadass,"KB Nandakumar","KB Nandakumar",,,,,,RBC-ORIGINAL,2018-03-01,open
xos0071349,"A Python script runtime error has occurred log displayed when CLI session kept idle","4 - Trivial","4 - Moderate",,Verified,Security,General,Verified,"EXOS 22.5.1",3511,smugilvannan,smugilvannan,,"Raj Velusamy",,,,,,,,2018-03-05,closed
xos0071355,"Adding pif locks to exbcmpkt drastically reduces slow path performance.","3 - Minor","3 - Important",,Assigned,Infrastructure,General,Assigned,"EXOS 22.5.1",3511,ajose,ajose,ajose,"KB Nandakumar","KB Nandakumar",,,,,,,2018-03-06,open
xos0071372,"""Image signature cannot be validated"" error when downloading VPEX .lst file on X690 CB","2 - Major","2 - Urgent",,Assigned,System,Management,Assigned,"EXOS 30.1.1",3511,jvervaert,jvervaert,praja,"Shankar Palanivel","KB Nandakumar",,,,,,,2018-03-06,open
xos0071375,"eVPN: Erro:ExtLibA.MIBSupport.MIBReqCfl when deleting tenant VLAN or when tenant VLAN becomes active","3 - Minor","3 - Important",,Assigned,IP,BGP,Assigned,"EXOS 22.5.1",3511,sasrinivasan,sasrinivasan,fjl,"Gopla Ramkumar","Fee, Brendan",,,,,,,2018-03-06,open
xos0071377,"SSH:EXOS SSHclient doesnt choose chacha20-poly1305@openssh.com when no MAC algorithm enabled at serv","3 - Minor","3 - Important",,Assigned,Security,SSH,Assigned,"EXOS 30.1.1",3511,smugilvannan,smugilvannan,vsuresh,"Raj Velusamy","Anand Sundaresh Natarajan",,No,,,,,2018-03-07,open
xos0071384,"X590: Platform Support","5 - New Feature","3 - Important",,"Task Complete",System,,"Task Complete","EXOS 22.6.1",3511,afinkelstein,afinkelstein,,"Mark Tippens",,,,,"Eagles (x590)","New Feature 22.6",,2018-03-07,closed
xos0071387,"In Routing Policies chapter, a note regarding ""tag"" match condition needs to be updated.","4 - Trivial","4 - Moderate",,"Verify Fix",Security,Policy,"Verify Fix","EXOS 16.1.1",3511,rrayarapu,rrayarapu,rrayarapu,"KB Nandakumar","KB Nandakumar",,,,,,RBC-ORIGINAL,2018-03-08,sqaPending
xos0071390,"SSH: enable ssh2 on well-known ports generates ssh private key in x870","3 - Minor","3 - Important",,Assigned,Security,SSH,Assigned,"EXOS 30.1.1",3511,smugilvannan,smugilvannan,vsuresh,"Raj Velusamy","Anand Sundaresh Natarajan",,,,,,,2018-03-08,open
xos0071391,"ELRP is unable to detect Loop with OnePolicy Admin-profile having macsource specified.","3 - Minor","3 - Important",,Assigned,L2,ELRP,Assigned,"EXOS 30.1.1",3511,mkaleemullah,mkaleemullah,alim,"Raj Velusamy","Tim Bourne",,No,,,,,2018-03-08,open
xos0071395,"<Erro:Kern.Error> netif_napi_add() called with weight 192 on device bcm0","3 - Minor","3 - Important",,Assigned,L2,,Verified,"EXOS 30.1.1",3511,ntonthanahal,kshanmugam,,"Lou Dernosek",,,,,,,,2018-03-08,closed
xos0071404,"Documentation CR: Maximum Ipv6 Multicast Sources per Group limit needs to be corrected.","3 - Minor","3 - Important",,"Task Complete",IP,,"Task Complete","EXOS 22.5.1",3511,tprasanna,tprasanna,,"Gopla Ramkumar",,,,,,,,2018-03-09,closed
xos0071411,"Dot1br:Error while loading ""dot1brCascadePort"" while bootup with 42 virtual BPE SLOTs","2 - Major","3 - Important",No,Assigned,System,Devices,Assigned,"EXOS 22.5.1",3511,naarumugam,naarumugam,girijar,"Suresh Babu Thuravupala","Mark Tippens",,No,,,,,2018-03-11,open
xos0071416,"Dot1br:Seen ""pibAddGlobalCPUFilter"" while Level-4 configuration for Virutual BPEs","2 - Major","3 - Important",No,Verified,System,Devices,Verified,"EXOS 22.5.1",3511,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,No,,,,,2018-03-12,closed
xos0071418,"Port configured for bpdu-restriction gets re-enabled on recovery-timeout even if administratively di","3 - Minor","3 - Important",,Assigned,L2,STP/RSTP/MSTP,Assigned,"EXOS 21.1.4-GA-Nov17",3511,dekumar,dekumar,dbandi,"KB Nandakumar","KB Nandakumar",,,,,,RBC-ORIGINAL,2018-03-12,open
xos0071422,"Netlogin: Policy needs a callback to tell it when checkpointing is happening between MLAG peers","3 - Minor","3 - Important",,"Feedback Needed",Security,Netlogin,Assigned,"EXOS 22.5.1",3511,vhillman,vhillman,vhillman,"Yohe, Kevin","Yohe, Kevin",,,,,,,2018-03-12,sqaPending
xos0071423,"Port isolation / arp requests and VRRP within single switch","5 - New Feature","3 - Important",,Assigned,ExtremeFabric,General,Assigned,"EXOS 22.5.1",3511,mademers,mademers,wcrotty,"Fee, Brendan","Yohe, Kevin",,,,,,,2018-03-12,open
xos0071430,"XMLC process ends unexpectedly with signal 6 randomly, when deleting xml-notification target.","2 - Major","2 - Urgent",,Assigned,NET,XML,Assigned,"EXOS 22.4.1",3511,hpitchaikani,hpitchaikani,ajose,"KB Nandakumar","KB Nandakumar",,,,,,RBC-ORIGINAL,2018-03-13,open
xos0071435,"snmpget for etsysPolicyRuleUsageList is not returning port list","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 30.1.1",3511,sjamaludeen,sjamaludeen,bdesroch,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-03-13,open
xos0071438,"ERPS rings do not have a provision to configure ringID","3 - Minor","3 - Important",,Assigned,L2,ERPS/G.8032,Assigned,"EXOS 16.2.1",3511,aselvapalani,aselvapalani,amane,"KB Nandakumar","KB Nandakumar",,,,,,RBC-ORIGINAL,2018-03-13,open
xos0071441,"ZTP+ : auto enable VPEX during ZTP+ if BPE are present","5 - New Feature","3 - Important",,Verified,System,Python,Verified,"EXOS 22.5.1",3511,dhammers,dhammers,,"Nispel, Markus",,,,,,,,2018-03-13,closed
xos0071449,"x870 - EDP neighbors are not learned correctly with 100G ports","2 - Major","3 - Important",,Assigned,L2,EDP,Assigned,"EXOS 22.5.1",3511,karselvaraj,karselvaraj,jford,"Suresh Babu Thuravupala","Daya Narayana",,Yes,22.4.1.4-patch2-5,,,,2018-03-14,open
xos0071450,"In the show tech, there is a wrong regular expression for excluding “0” entries.","3 - Minor","3 - Important",,Verified,Infrastructure,techSupport,Verified,"EXOS 22.4.1",3511,rrayarapu,rrayarapu,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2018-03-14,closed
xos0071453,"Automerge changes into 22.6","5 - New Feature","3 - Important",,Assigned,"Build Tools",General,Assigned,"EXOS 22.5.1",3511,jfagan,jfagan,dcarson,"Jones, Jeff","Jones, Jeff",,,,,,,2018-03-14,open
xos0071462,"Hardware install errors seen on switching from maptable policy to tunnel with scaled clients","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 30.1.1",3511,sjamaludeen,sjamaludeen,bdesroch,"Raj Velusamy","Yohe, Kevin",,No,,,,,2018-03-15,open
xos0071466,"Blocking VRRP hello packet using source mac address doesn't work in ACL","3 - Minor","4 - Moderate",,Assigned,System,ACL,Assigned,"EXOS 30.1.1",3511,vmurugesan,tprasanna,aoumanski,"Gopla Ramkumar","Daya Narayana",,Yes,22.5.0.37,,,,2018-03-15,open
xos0071469,"SSH SCP-Client:X450-24P download image failed via scp operation, Error Cannot allocate memory","3 - Minor","3 - Important",,Assigned,Security,SSH,Assigned,"EXOS 22.5.1",3511,smugilvannan,smugilvannan,vsuresh,"Raj Velusamy","Anand Sundaresh Natarajan",,No,,,,,2018-03-15,open
xos0071474,"show vlan cmd does not include a flag for the VLAN_CLIENT_OTM dynamic port type","2 - Major","3 - Important",,Assigned,L2,,Assigned,"EXOS 22.5.1",3511,dgarrod,dgarrod,bramu,"Fee, Brendan","Anand Sundaresh Natarajan",,,,,,,2018-03-15,open
xos0071497,"etsysPolicyProfileNSI can be set without valid pvid & pvid-status enable","4 - Trivial","4 - Moderate",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,jcondon,jcondon,bdesroch,"Fee, Brendan","Yohe, Kevin",,,,,,,2018-03-16,open
xos0071510,"SSH: unable to establish SSH  connection when SSH  key is being generated","3 - Minor","3 - Important",,Assigned,Security,SSH,Assigned,"EXOS 30.1.1",3511,smugilvannan,smugilvannan,vsuresh,"Raj Velusamy","Anand Sundaresh Natarajan",,No,,,,,2018-03-19,open
xos0071532,"EDP process ends unexpectedly with signal 6 on receiving edp packet with length as 0 on the TLV.","2 - Major","3 - Important",,Verified,L2,EDP,Verified,"EXOS 22.3.1",3511,hpitchaikani,hpitchaikani,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2018-03-20,closed
xos0071545,"Upgrade from build 40 to build 41, netlogin mac clients not autheticated in x440/X460G2 in ISP mode","2 - Major","2 - Urgent",,Idle,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,rouseph,rouseph,rramasubramanian,"Gopla Ramkumar","KB Nandakumar",,Yes,22.5.0.40,,,,2018-03-21,open
xos0071554,"Port group configuration is not retained after save and reboot.","3 - Minor","4 - Moderate",,Verified,System,"Port General",Verified,"EXOS 22.4.1-GA-Jan18",3511,dekumar,dekumar,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2018-03-22,closed
xos0071560,"Add Local-Only Virtual Router support for platforms w/o HW VR support","5 - New Feature","4 - Moderate",,Verified,"PLM Feature Request",,Verified,"PLM Feature Request",3511,erovner,bjyothsna,,"Daya Narayana",,,,,,,,2018-03-22,closed
xos0071575,"LAG can't be created sometimes after disabling cep and unconfiguring admin profile on policy en port","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,rouseph,rouseph,bdesroch,"Gopla Ramkumar","Yohe, Kevin",,No,,,,,2018-03-23,open
xos0071589,"""show ipstats"" counters are showing incorrect values.","2 - Major","3 - Important",No,Assigned,IP,"v4 General",Assigned,"EXOS 21.1.1",3511,bjyothsna,bjyothsna,ssuryaputra,"Shankar Palanivel","Tim Bourne",,,,,,,2018-03-26,open
xos0071597,"x590: Stacking Bringup","2 - Major","3 - Important",,"Task Complete",System,Stacking,"Task Complete","EXOS 22.6.1",3511,rpanizza,rpanizza,,"Daya Narayana",,,,,"Eagles (x590)","New Feature 22.6",,2018-03-26,closed
xos0071601,"show netlogin shows authenticated user details even after deleting the service unavail vlan with inc","4 - Trivial","4 - Moderate",,Assigned,Security,Netlogin,Assigned,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,vvedanarayanan,"Raj Velusamy","Anand Sundaresh Natarajan",,Yes,22.4.0.42,,,,2018-03-27,open
xos0071603,"Port display string is not printed for LAG master port","4 - Trivial","4 - Moderate",,Verified,L2,LACP/LAG,Verified,"EXOS 22.4.1-GA-Jan18",3511,selkumar,selkumar,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2018-03-27,closed
xos0071607,"Memory leak for process hal occurs after executing command ""debug hal show forwarding distribution""","2 - Major","2 - Urgent",,Verified,Infrastructure,General,Verified,"EXOS 15.6.5",3511,prangasamy,prangasamy,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2018-03-27,closed
xos0071613,"OSPF advertises external route learnt via RIP even after route is removed from routing table","3 - Minor","3 - Important",,"Build Pending",IP,OSPFv2,"Verify Fix","EXOS 22.4.1-GA-Jan18",3511,dkoutham,dkoutham,dkoutham,"KB Nandakumar","KB Nandakumar",,No,,,,RBC-ORIGINAL,2018-03-27,sqaPending
xos0071624,"Policy: unable to configure a static admin-profile macsource rule with incoming traffic.","3 - Minor","3 - Important",No,Verified,Security,Policy,Verified,"EXOS 22.5.1",3511,lchan,sjamaludeen,,"Yohe, Kevin",,,,,,,,2018-03-27,closed
xos0071631,"Dot1br:""Error:Timed out,BPE slot reboot failed"" while try to reboot 1st tier BPE with 800 IPv6 VLANs","2 - Major","3 - Important",No,Verified,System,Devices,Verified,"EXOS 22.5.1",3511,naarumugam,naarumugam,,"Suresh Babu Thuravupala",,,Yes,22.5.0.40,,,,2018-03-28,closed
xos0071632,"Show nodealias port all command not returned entries for all port when two consecutive port have lag","3 - Minor","3 - Important",,Verified,L2,General,Verified,"EXOS 22.4.1-GA-Jan18",3511,dekumar,dekumar,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2018-03-28,closed
xos0071644,"Stacking Auto-Discovery - Add support for x450-G2","2 - Major","3 - Important",,"Task Complete",System,Stacking,"Task Complete","EXOS 22.5.1",3511,rpanizza,rpanizza,,"Daya Narayana",,,,,,,,2018-03-28,closed
xos0071648,"Policy admin-profile macsource rules with mask < 48 bits should have precedence over dynamic auth","3 - Minor","3 - Important",,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,bdesroch,rvelusamy,bdesroch,"Yohe, Kevin","Yohe, Kevin",,,,,,,2018-03-28,open
xos0071654,"Process netTools hangs when CNAME record is present.","3 - Minor","3 - Important",,Verified,NET,Tools,Verified,"EXOS 22.4.1",3511,rrayarapu,rrayarapu,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2018-03-29,closed
xos0071663,"MLAG SNMP set support","5 - New Feature","3 - Important",,Verified,L2,MLAG,Verified,"EXOS 22.6.1",3511,mmanda,venshivaram,,"Anand Sundaresh Natarajan",,,,,,,,2018-03-30,closed
xos0071665,"X460G2-VIM-2Q:Backup slot not joining into Stacking topology while rebooting backup node","2 - Major","2 - Urgent",No,Assigned,System,Stacking,Assigned,"EXOS 22.5.1",3511,naarumugam,naarumugam,rpanizza,"Suresh Babu Thuravupala","Daya Narayana",,Yes,22.5.0.42,,,,2018-03-30,open
xos0071670,"X460-G2-VIM-2t: Ports are removed from LACP group","2 - Major","3 - Important",No,Assigned,L2,LACP/LAG,Assigned,"EXOS 22.5.1",3511,naarumugam,naarumugam,alim,"Suresh Babu Thuravupala","Tim Bourne",,,,,,,2018-04-01,open
xos0071671,"ZTPDHCP: CPU usage is high when the DNS server is not available as part of the DHCP offer","3 - Minor","3 - Important",,Assigned,System,Management,Assigned,"EXOS 22.5.1",3511,samarasekaran,samarasekaran,dhammers,"Hariharan Narayanan","Nispel, Markus",,Yes,22.4.1.4,,,,2018-04-02,open
xos0071673,"Need a provision to modify the default precedence of onePolicy profile rules.","5 - New Feature","5 - Low",,Assigned,Security,Policy,Assigned,"EXOS 21.1.4",3511,hpitchaikani,hpitchaikani,rramasubramanian,"KB Nandakumar","KB Nandakumar",,,,,,RBC-ORIGINAL,2018-04-02,open
xos0071675,"MSTP support over MLAG topology","5 - New Feature","3 - Important",,"Verify Fix",L2,STP/RSTP/MSTP,"Verify Fix","EXOS 22.4.1",3511,rakumar,pragunathan,pragunathan,"Anand Sundaresh Natarajan","Gopla Ramkumar",,,,,,,2018-04-02,sqaPending
xos0071686,"Nettools process ends unexpectedly when same policy is applied as user ACL and UDP profile.","1 - Crash","3 - Important",,Verified,System,ACL,Verified,"EXOS 22.4.1",3511,dekumar,dekumar,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2018-04-03,closed
xos0071714,"evpn:RTEP IP swapped in debug evpn show o/p","3 - Minor","3 - Important",,Assigned,IP,BGP,Assigned,"EXOS 22.5.1",3511,sasrinivasan,sasrinivasan,fjl,"Gopla Ramkumar","Fee, Brendan",,,,,,,2018-04-05,open
xos0071728,"Few LSP stuck in down state after link flap event","2 - Major","2 - Urgent",,Verified,MPLS,RSVP-TE/FRR,Verified,"EXOS 21.1.4-Motorola",3511,selkumar,selkumar,,"KB Nandakumar",,,,,,,,2018-04-06,closed
xos0071733,"CoA/Disconnect are processed for lag group member ports as well just like lag group master port","3 - Minor","4 - Moderate",No,Assigned,Security,Policy,Assigned,"EXOS 22.5.1",3511,nperiannan,nperiannan,clements,"Raj Velusamy","Yohe, Kevin",,,,,,,2018-04-06,open
xos0071737,"Fix compilation warnings in NTP module.","3 - Minor","3 - Important",,Verified,Infrastructure,General,Verified,"EXOS 22.5.1",3511,dnarasimhan,dnarasimhan,,"Anand Sundaresh Natarajan",,,,,,,,2018-04-09,closed
xos0071744,"vpex:handleRxResp_marvellOrgSpecific error on master MLAG Peer Switch after reboot","2 - Major","3 - Important",No,Assigned,L2,MLAG,Assigned,"EXOS 22.5.1",3511,sadurai,sadurai,sunarayanan,"Shankar Palanivel","Tim Bourne",,,,,,,2018-04-09,open
xos0071745,"Multicast packet drops for few sources when the route to the source network changes.","2 - Major","2 - Urgent",,"Verify Fix",IP,"General Multicast","Verify Fix","EXOS 21.1.3",3511,prangasamy,prangasamy,prangasamy,"KB Nandakumar","KB Nandakumar",,,,,,RBC-ORIGINAL,2018-04-09,sqaPending
xos0071748,"Dot1br: ""ripng, isis"" crash seen with V6-to-v4 tunnel (unsupported) is configured is applied on BPE","2 - Major","3 - Important",No,Assigned,System,Devices,Assigned,"EXOS 22.5.1",3511,naarumugam,naarumugam,dgrosser,"Suresh Babu Thuravupala","Mark Tippens",,No,,,,,2018-04-09,open
xos0071757,"MAClocking+MACLockdown Timeout: clear mac is not working when Learn-limit-action is met","3 - Minor","3 - Important",,Verified,Security,"MAC Address",Verified,"EXOS 30.1.1",3511,smugilvannan,smugilvannan,,"Raj Velusamy",,,No,,,,,2018-04-10,closed
xos0071761,"Create process command always uses VR-MGMT even when VR-Default is specified explicitly","3 - Minor","3 - Important",,Assigned,Infrastructure,EPM,Verified,"EXOS 22.3.1",3511,dkoutham,dkoutham,,"KB Nandakumar",,,No,,,,RBC-ORIGINAL,2018-04-11,closed
xos0071768,"In EXOS-EOS combination,MSTI information is left out of STP BPDUs sent by EXOS.","3 - Minor","3 - Important",,Verified,L2,STP/RSTP/MSTP,Verified,"EXOS 21.1.4",3511,rrayarapu,rrayarapu,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2018-04-11,closed
xos0071774,"USBZTP ""<Erro:cm.reqDrop> Slot-1: Request #2 (vlan) dropped: dst not found"" on x440-stack reboot","2 - Major","3 - Important",,Assigned,System,Devices,Assigned,"EXOS 22.5.1",3511,dsingh,dsingh,dhammers,"Suresh Babu Thuravupala","Nispel, Markus",,Yes,22.5.0.32,,,,2018-04-11,open
xos0071775,"Upgrade BusyBox to version 1_28_0 (at this time 1.28.3 is the most recent)","2 - Major","3 - Important",,Verified,Infrastructure,General,Verified,"EXOS 30.1.1",3511,ldernosek,ldernosek,,"Kevin Frick",,,,,,,,2018-04-11,closed
xos0071777,"ZTP+: CloudConnector starts before vpex autoprovisioning is complete","3 - Minor","3 - Important",,Verified,System,Management,Verified,"EXOS 22.5.1",3511,samarasekaran,supandian,,"Hariharan Narayanan",,,,,,,,2018-04-11,closed
xos0071782,"Backup and standby slots getting rebooted by HAL on mac move test","2 - Major","2 - Urgent",,Verified,Infrastructure,General,Verified,"EXOS 22.5.1",3511,sjamaludeen,sjamaludeen,,"Raj Velusamy",,,Yes,22.5.0.34,,,,2018-04-12,closed
xos0071788,"""show configuration/show configuration detail"" doesn't show mgmt port related traps configuration.","3 - Minor","3 - Important",,"Build Pending",Infrastructure,CLI,Verified,"EXOS 16.2.3",3511,rrayarapu,rrayarapu,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2018-04-12,closed
xos0071789,"IdMgr.MoveIdFmEnblToDsblPort: invalid port number is displayed if idm disabled port is shared port","3 - Minor","3 - Important",,Assigned,Security,"ID Mgmt",,"EXOS 22.6.1",,smugilvannan,smugilvannan,,"Raj Velusamy",,,No,,,,,2018-04-12,open
xos0071822,"Policy manager cannot configure flood groups when the rate-limit is already configured through CLI.","3 - Minor","3 - Important",,Assigned,VLAN,General,"Verify Fix","EXOS 22.4.1",3511,rrayarapu,rrayarapu,rrayarapu,"KB Nandakumar","KB Nandakumar",,,,,,RBC-INTERNAL,2018-04-13,sqaPending
xos0071827,"Platform device improvement","3 - Minor","4 - Moderate",,Verified,System,Devices,Verified,"EXOS 22.6.1",3511,xzhang,xzhang,,"Daya Narayana",,,,,,,,2018-04-13,closed
xos0071830,"Seen: Error while loading ""vlanIpAddress"": during stack bootup","2 - Major","3 - Important",No,Assigned,VLAN,General,Assigned,"EXOS 22.5.1",3511,naarumugam,naarumugam,mxu,"Suresh Babu Thuravupala","Tim Bourne",,Yes,22.5.0.39,,,,2018-04-15,open
xos0071839,"EXOS-VM: clear mac-locking disabled-state ports does work in VM","3 - Minor","3 - Important",,Assigned,Security,"MAC Address",,"EXOS 22.6.1",,smugilvannan,smugilvannan,,"Raj Velusamy",,,No,,,,,2018-04-16,open
xos0071840,"CSP session goes down in a MLAG-VPEX setup with looped condition and with elrp enabled","2 - Major","2 - Urgent",,Verified,L2,MLAG,Verified,"EXOS 22.5.1",3511,venshivaram,venshivaram,,"Gopla Ramkumar",,,Yes,22.5.0.41,,,,2018-04-16,closed
xos0071847,"Add CLI for hardware table utilization stats for all slots","3 - Minor","3 - Important",,"Verify Task Complete",System,,"Verify Task Complete","EXOS 22.5.1",3511,sbose,dranganathan,dranganathan,"Daya Narayana","Shankar Palanivel",,,,,,,2018-04-16,sqaPending
xos0071852,"Stack: ""Could not derive slot/port from bad modid/port"" while BACKUP node reboot happen with traffic","2 - Major","3 - Important",No,Assigned,System,Stacking,Assigned,"EXOS 22.5.1",3511,naarumugam,naarumugam,jford,"Suresh Babu Thuravupala","Daya Narayana",,Yes,22.5.0.46,,,,2018-04-17,open
xos0071854,"BGPv6_4byteas - DCBGP crash with signal 11 after the command 'restart process bgp' in 22.5.0.45","1 - Crash","3 - Important",No,Assigned,IP,BGP,Assigned,"EXOS 22.5.1",3511,bashanmugasundaram,bashanmugasundaram,gswanbon,"Suresh Babu Thuravupala","Yohe, Kevin",,Yes,22.5.0.32,,,,2018-04-17,open
xos0071862,"ACL : Need match condition to filter OSPF packet types.","2 - Major","2 - Urgent",,Verified,System,ACL,Verified,"EXOS 16.2.3-GA-Jun17",3511,kramamoorthy,kramamoorthy,,"KB Nandakumar",,,No,,,,RBC-ORIGINAL,2018-04-17,closed
xos0071868,"Coverity: DEADCODE in pibIpAdj.c (CID 36184) and pibIPv4Acl.c (CID 22612)","4 - Trivial","4 - Moderate",,Verified,"Build Tools",General,Verified,"EXOS 22.5.1",3511,ajeyadass,ajeyadass,,"KB Nandakumar",,,,,,,,2018-04-18,closed
xos0071869,"PIM register policy allows unpermitted group address packets when the source is in permitted list","3 - Minor","3 - Important",,"Verify Fix",IP,PIM-SM,"Verify Fix","EXOS 16.2.4",3511,prangasamy,prangasamy,prangasamy,"KB Nandakumar","KB Nandakumar",,No,,,,RBC-ORIGINAL,2018-04-18,sqaPending
xos0071872,"Netlogin process crashed when processing multiple web authentication requests for same client.","2 - Major","3 - Important",,Verified,Security,Netlogin,Verified,"EXOS 16.2.3",3511,hpitchaikani,hpitchaikani,,"KB Nandakumar",,,,,,,RBC-ORIGINAL,2018-04-18,closed
xos0071882,"Option to enable/disable VRRP Fabric Routing using VRRP Group Command is sometimes not working","3 - Minor","3 - Important",,Assigned,IP,VRRP,,"EXOS 22.6.1",,mkaleemullah,mkaleemullah,,"Raj Velusamy",,,No,,,,,2018-04-19,open
xos0071883,"One of theDHCP ipv6 client is not Releasing the ipv6 address when it disable  the ipv6 client_vlan","2 - Major","2 - Urgent",,Verified,NET,,Verified,"EXOS 30.1.1",3511,smurugasen,smurugasen,,"Raj Velusamy",,,Yes,,,,,2018-04-19,closed
xos0071884,"Host Route not generated in VRRP BackUp because ND Entries of host are not learnt.","3 - Minor","3 - Important",,Assigned,IP,VRRP,,"EXOS 22.6.1",,mkaleemullah,mkaleemullah,,"Raj Velusamy",,,No,,,,,2018-04-19,open
